-0.675 1.5000075 0.3728389 -0.34333924 
-0.673 1.5000061 0.37283677 -0.34333856 
-0.671 1.5000049 0.372835 -0.343338 
-0.669 1.5000039 0.37283352 -0.34333753 
-0.667 1.5000031 0.37283231 -0.34333715 
-0.665 1.5000024 0.37283132 -0.34333684 
-0.663 1.5000019 0.37283052 -0.34333659 
-0.661 1.5000015 0.37282987 -0.34333638 
-0.659 1.5000011 0.37282936 -0.34333622 
-0.657 1.5000009 0.37282896 -0.3433361 
-0.655 1.5000007 0.37282864 -0.343336 
-0.653 1.5000005 0.3728284 -0.34333592 
-0.651 1.5000004 0.37282821 -0.34333586 
-0.649 1.5000003 0.37282807 -0.34333582 
-0.647 1.5000002 0.37282796 -0.34333578 
-0.645 1.5000001 0.37282788 -0.34333576 
-0.643 1.5000001 0.37282782 -0.34333574 
-0.641 1.5000001 0.37282778 -0.34333572 
-0.639 1.5000001 0.37282774 -0.34333571 
-0.637 1.5 0.37282772 -0.34333571 
-0.635 1.5 0.3728277 -0.3433357 
-0.633 1.5 0.37282769 -0.3433357 
-0.631 1.5 0.37282768 -0.34333569 
-0.629 1.5 0.37282768 -0.34333569 
-0.627 1.5 0.37282767 -0.34333569 
-0.625 1.5 0.37282767 -0.34333569 
-0.623 1.5 0.37282767 -0.34333569 
-0.621 1.5 0.37282767 -0.34333569 
-0.619 1.5 0.37282767 -0.34333569 
-0.617 1.5 0.37282767 -0.34333569 
-0.615 1.5 0.37282767 -0.34333569 
-0.613 1.5 0.37282767 -0.34333569 
-0.611 1.5 0.37282767 -0.34333569 
-0.609 1.5 0.37282767 -0.34333569 
-0.607 1.5 0.37282767 -0.34333569 
-0.605 1.5 0.37282767 -0.34333569 
-0.603 1.5 0.37282767 -0.34333569 
-0.601 1.5 0.37282767 -0.34333569 
-0.599 1.5 0.37282767 -0.34333569 
-0.597 1.5 0.37282767 -0.34333569 
-0.595 1.5 0.37282767 -0.34333569 
-0.593 1.5 0.37282767 -0.34333569 
-0.591 1.5 0.37282767 -0.34333569 
-0.589 1.5 0.37282767 -0.34333569 
-0.587 1.5 0.37282767 -0.34333569 
-0.585 1.5 0.37282767 -0.34333569 
-0.583 1.5 0.37282767 -0.34333569 
-0.581 1.5 0.37282767 -0.34333569 
-0.579 1.5 0.37282767 -0.34333569 
-0.577 1.5 0.37282767 -0.34333569 
-0.575 1.5 0.37282767 -0.34333569 
-0.573 1.5 0.37282767 -0.34333569 
-0.571 1.5 0.37282767 -0.34333569 
-0.569 1.5 0.37282767 -0.34333569 
-0.567 1.5 0.37282767 -0.34333569 
-0.565 1.5 0.37282767 -0.34333569 
-0.563 1.5 0.37282767 -0.34333569 
-0.561 1.5 0.37282767 -0.34333569 
-0.559 1.5 0.37282767 -0.34333569 
-0.557 1.5 0.37282767 -0.34333569 
-0.555 1.5 0.37282767 -0.34333569 
-0.553 1.5 0.37282767 -0.34333569 
-0.551 1.5 0.37282767 -0.34333569 
-0.549 1.5 0.37282767 -0.34333569 
-0.547 1.5 0.37282767 -0.34333569 
-0.545 1.5 0.37282767 -0.34333569 
-0.543 1.5 0.37282767 -0.34333569 
-0.541 1.5 0.37282767 -0.34333569 
-0.539 1.5 0.37282767 -0.34333569 
-0.537 1.5 0.37282767 -0.34333569 
-0.535 1.5 0.37282767 -0.34333569 
-0.533 1.5 0.37282767 -0.34333569 
-0.531 1.5 0.37282767 -0.34333569 
-0.529 1.5 0.37282767 -0.34333569 
-0.527 1.5 0.37282767 -0.34333569 
-0.525 1.5 0.37282767 -0.34333569 
-0.523 1.5 0.37282767 -0.34333569 
-0.521 1.5 0.37282767 -0.34333569 
-0.519 1.5 0.37282767 -0.34333569 
-0.517 1.5 0.37282767 -0.34333569 
-0.515 1.5 0.37282767 -0.34333569 
-0.513 1.5 0.37282767 -0.34333569 
-0.511 1.5 0.37282767 -0.34333569 
-0.509 1.5 0.37282767 -0.34333569 
-0.507 1.5 0.37282767 -0.34333569 
-0.505 1.5 0.37282767 -0.34333569 
-0.503 1.5 0.37282767 -0.34333569 
-0.501 1.5 0.37282767 -0.34333569 
-0.499 1.5 0.37282767 -0.34333569 
-0.497 1.5 0.37282767 -0.34333569 
-0.495 1.5 0.37282767 -0.34333569 
-0.493 1.5 0.37282767 -0.34333569 
-0.491 1.5 0.37282767 -0.34333569 
-0.489 1.5 0.37282767 -0.34333569 
-0.487 1.5 0.37282767 -0.34333569 
-0.485 1.5 0.37282767 -0.34333569 
-0.483 1.5 0.37282767 -0.34333569 
-0.481 1.5 0.37282767 -0.34333569 
-0.479 1.5 0.37282767 -0.34333569 
-0.477 1.5 0.37282767 -0.34333569 
-0.475 1.5 0.37282767 -0.34333569 
